File Name: marcha_2.log
Channel 4: 'Recto Femoral', 43665 values, engineering units: mV, no filters.
Channel 5: 'Biceps Femoral', 43665 values, engineering units: mV, no filters.
Channel 6: 'Vasto Medial', 43665 values, engineering units: mV, no filters.
Channel 7: 'EMG Semitendinoso', 43665 values, engineering units: mV, no filters.
Channel 8: 'Flexo-Extension', 43665 values, engineering units: deg, no filters.

0.0067	-0.021	0.0675	-0.0195	4.7
-0.0053	-0.0368	0.1372	-0.0225	4.9
-0.0053	0.003	0.1365	-0.0143	4.8
-0.0046	0.0082	0.135	-0.003	4.7
-0.0015	0.0127	0.1365	0.0052	4.9
-0.0008	0.012	0.1312	0.012	4.8
0.0015	0.018	0.1305	0.0067	4.7
-0.0008	0.0105	0.1275	0.0105	4.8
-0.0008	0.0052	0.1207	0.0187	4.9
0.0015	0.024	0.1072	0.0082	4.7
0.0007	0.0165	0.09	-0.0135	4.7
0	0.0082	0.0742	-0.0256	4.8
-0.0008	0.0127	0.057	-0.0248	4.8
-0.0015	-0.0023	0.039	-0.0203	4.8
-0.0015	-0.0361	0.0202	-0.0015	4.6
-0.0015	-0.0683	0.0052	0.0195	4.8
-0.0015	-0.0743	-0.0083	-0.0015	4.4
-0.003	-0.042	-0.024	-0.015	4.9
-0.0046	0.003	-0.0368	0.024	4.6
-0.0038	0.0075	-0.0495	0.0367	4.7
-0.0008	0.0157	-0.0638	0.0427	4.6
-0.0015	0.027	-0.0803	0.0352	4.7
-0.0015	0.0165	-0.0998	0.0022	4.6
-0.0008	0.0165	-0.1148	-0.003	4.6
-0.0023	0.0165	-0.1185	0.0112	4.7
-0.0046	0.0232	-0.1058	0.0337	4.8
-0.0091	0.0105	-0.0788	0.024	4.8
-0.0083	0.003	-0.048	0.0157	4.6
-0.0068	0.0007	-0.0135	0.003	4.7
-0.0075	-0.0046	0.0195	-0.0165	4.9
-0.0083	0.0052	0.051	-0.0203	4.6
-0.0098	0.0105	0.0817	-0.0233	4.7
-0.0091	0.018	0.1155	0.0142	4.7
-0.0091	0.0105	0.141	0.0292	4.9
-0.0128	0.0015	0.15	0.0097	4.7
-0.0143	-0.0105	0.1575	-0.0143	4.8
-0.0143	-0.0158	0.1672	-0.033	4.8
-0.0173	-0.0046	0.1702	-0.0173	4.8
-0.0165	0.0007	0.1672	-0.0008	4.8
-0.0158	0.003	0.1672	0.0067	4.7
-0.0165	0	0.171	-0.0008	4.8
-0.0181	0.0045	0.1762	0.0045	4.7
-0.0203	0.0142	0.1882	0.0232	4.7
-0.0203	0.0165	0.201	0.0217	4.9
-0.0195	0.0052	0.2092	0.0142	4.7
-0.0181	-0.0015	0.2137	-0.003	4.7
-0.0143	-0.0015	0.2145	-0.0203	4.7
-0.0128	-0.003	0.21	-0.0203	4.7
-0.0113	-0.0023	0.1987	-0.0046	4.7
-0.0068	-0.0038	0.186	0.003	4.9
-0.003	-0.003	0.1695	0	4.8
-0.0008	-0.0023	0.144	0.0045	4.9
0.0007	-0.0015	0.1155	0.003	4.7
0.0022	-0.0023	0.0892	0.0045	4.9
0.003	-0.003	0.0667	0.0045	4.9
0.003	-0.0023	0.0442	0.0022	5
0.0037	-0.0023	0.0255	0	4.8
