File Name: 10Apie.log
Channel 1: 'Recto femoral', 16748 values, engineering units: mV, no filters.
Channel 2: 'Biceps Femoral', 16748 values, engineering units: mV, no filters.
Channel 3: 'Vasto Medial', 16748 values, engineering units: mV, no filters.
Channel 4: 'Semitendinoso', 16748 values, engineering units: mV, no filters.
Channel 5: 'Flexo', 16748 values, engineering units: deg, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 16748 values, .

-0.0008	-0.0053	-0.0008	0.0007	9.1	31
0.0007	-0.0158	-0.0008	-0.0008	9	31
0.003	-0.0091	-0.0008	-0.0015	9.5	31
0.0022	-0.0098	-0.0023	-0.003	9.1	31
0.0022	-0.0075	-0.0015	-0.0038	9	31
0.0015	-0.0068	-0.0015	-0.003	9.2	31
0.0007	-0.0083	-0.003	-0.0023	9.3	31
0	-0.0038	-0.0015	-0.0015	9.2	31
0	-0.0053	-0.0023	-0.0015	9.2	31
-0.0008	-0.0023	-0.0038	0	9.1	31
-0.003	-0.0015	-0.0046	0.0015	9.4	31
-0.0015	0.003	-0.0046	0.003	9.4	31
-0.0008	0.0007	-0.0053	0.0015	9	31
-0.0015	0.003	-0.0068	0.006	9.4	31
-0.0023	0.0045	-0.0046	0.0067	9.2	31
-0.0023	0.003	-0.0023	0.0045	9	31
-0.0008	0.0007	-0.0008	0.0105	9.4	31
-0.0008	-0.003	0.0022	0	9.1	31
-0.0008	-0.003	0.0037	-0.0038	9.2	31
-0.0015	-0.006	0.0045	0.0067	9.4	31
-0.0008	-0.006	0.0037	0.0067	9	31
-0.0015	-0.0083	0.0007	0.0082	9.3	31
-0.003	-0.0075	0.0007	0.0052	9.2	31
-0.0023	-0.0053	0.0045	0.0045	9.2	31
-0.0008	0.0037	0.0045	0.0067	9.1	31
0	0.0202	0.003	0.0052	9.3	31
-0.0015	0.0255	0.003	0.0022	9.2	31
-0.0008	0.0022	0.0007	-0.0023	9	31
-0.0015	-0.0053	0.0007	-0.0038	9.3	31
-0.0015	0.0015	0.0007	-0.0023	9.1	31
-0.0015	-0.0158	0.0007	-0.0015	9.3	31
-0.0023	-0.0135	0.0015	-0.003	9.3	31
-0.0015	-0.0098	0.0015	-0.0098	9.1	31
-0.0015	-0.0105	0.0007	-0.0158	9.4	31
0	-0.0165	0	-0.015	9	31
-0.0008	-0.0293	0.0007	-0.0128	9.5	31
-0.0015	-0.0203	-0.0008	0.0007	9	31
0.0007	-0.0165	-0.0008	0.0187	9.2	31
0	0.0022	0.0015	0.0127	9.2	31
0.0007	0.0577	0.0015	0.0037	9.2	31
0.0022	0.0772	-0.0008	0.0052	9.1	31
0.0022	0.0225	-0.0015	-0.0105	9.4	31
0.0015	0.0015	-0.003	-0.0143	9	31
0.003	-0.0015	-0.0023	-0.003	9.4	31
0.0045	-0.0128	-0.0008	0.0082	9	31
