File Name: 9Asen.log
Channel 1: 'Recto femoral', 18706 values, engineering units: mV, no filters.
Channel 2: 'Biceps Femoral', 18706 values, engineering units: mV, no filters.
Channel 3: 'Vasto Medial', 18706 values, engineering units: mV, no filters.
Channel 4: 'Semitendinoso', 18706 values, engineering units: mV, no filters.
Channel 5: 'Flexo', 18706 values, engineering units: deg, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 18706 values, .

-0.0008	-0.0113	-0.003	-0.0015	-9.7	31
-0.0075	-0.0533	0.0052	-0.0068	-9.4	31
0.0052	-0.0473	-0.0023	-0.0053	-9.5	31
-0.0083	-0.012	-0.0068	-0.003	-9.5	31
-0.0181	-0.0128	-0.0188	0	-9.5	31
-0.0188	-0.0158	-0.03	-0.0008	-9.3	31
-0.0338	-0.012	-0.0233	0.0007	-9.4	31
-0.027	-0.0083	-0.0233	0.0007	-9.6	31
0.0015	0.0007	-0.0256	0.0007	-9.3	31
0.0202	0.0015	-0.0346	0.0015	-9.4	31
0.0277	0.0052	-0.0383	0.0007	-9.5	31
0.0322	0.0045	-0.0233	0.0015	-9.1	31
0.0322	0.009	-0.006	0.0052	-9.7	31
0.0202	0.0082	0.003	0.0067	-9.2	31
0.0015	0.0105	-0.0015	0.003	-9.2	31
-0.021	0.012	0.0052	-0.0008	-9.3	31
-0.0353	-0.0015	0.027	-0.0023	-9.2	31
-0.0315	-0.0008	0.0255	-0.0008	-9.2	31
-0.0158	0	0.0157	-0.0008	-9.3	31
-0.0143	-0.0091	0.0165	0	-9.1	31
-0.0105	-0.024	0.0045	0.0015	-9.5	31
-0.0195	-0.039	-0.0195	-0.0015	-9.3	31
-0.0248	-0.0293	-0.0338	-0.0053	-9.1	31
0.0015	-0.0068	-0.027	-0.003	-9.4	31
0.0082	0.0007	-0.0203	-0.0008	-9.1	31
0.0142	0.0105	-0.0075	0.0045	-9.3	31
0.0225	0.0165	0.0142	0.0075	-9.2	31
0.009	-0.0023	0.0315	0.0045	-9	31
0.0015	-0.0203	0.0442	-0.003	-9.3	31
-0.0023	-0.0256	0.0382	-0.0068	-8.9	31
-0.0053	-0.0165	0.0232	-0.0023	-9.2	31
-0.0068	-0.0098	0.0052	-0.0008	-9.1	31
-0.0053	0.0007	-0.0008	-0.0008	-9.1	31
0.0007	0.0097	0.0007	-0.0008	-9.3	31
0.009	0.0172	-0.003	0.0007	-9	31
0.0202	0.033	0.0022	0.0015	-8.8	31
0.0135	0.0187	0.0067	-0.003	-9.1	31
-0.0075	-0.012	0.0105	-0.0053	-8.8	31
-0.021	-0.0315	0.0142	-0.0053	-9.2	31
-0.0143	-0.021	-0.0015	-0.0015	-9	31
0.0022	-0.0038	-0.024	-0.0008	-8.9	31
0.0022	0.0022	-0.0315	-0.0008	-9.1	31
0.0075	0.015	-0.0315	-0.0008	-8.8	31
0.012	0.0157	-0.0315	0	-9	31
0.0007	0.0195	-0.0346	0.0007	-9	31
-0.0083	0.0187	-0.0368	-0.0015	-9	31
-0.0113	0.0045	-0.0533	0.0007	-8.9	31
0.0015	0.0015	-0.0555	0.0037	-8.9	31
0.0165	0.0022	-0.024	0.0007	-8.9	31
0.0232	0.0037	-0.0128	-0.003	-8.9	31
0.027	0.0135	-0.012	-0.0038	-8.9	31
0.0172	0.0157	0.0067	-0.0075	-8.9	31
0.0015	0.0045	0.033	-0.012	-9	31
-0.0128	-0.0158	0.0735	-0.0128	-8.7	31
-0.0181	-0.033	0.0937	-0.0143	-8.9	31
-0.0143	-0.0263	0.093	-0.0128	-8.7	31
-0.0068	-0.0233	0.0727	-0.0083	-9	31
0.003	-0.03	0.0337	-0.0053	-8.4	31
0.0127	-0.0308	0.0052	-0.0015	-8.9	31
-0.003	-0.0105	-0.0046	0.003	-8.8	31
-0.0203	0.0007	-0.0046	0.0075	-8.9	31
-0.0105	-0.0023	-0.012	0.0067	-8.8	31
-0.0128	0.0052	-0.0188	0.0082	-8.6	31
-0.024	-0.0008	-0.0278	0.0097	-8.7	31
-0.0218	0.0045	-0.0383	0.0105	-8.8	31
-0.0143	0.0142	-0.042	0.0105	-8.7	31
-0.0015	0.0142	-0.039	0.009	-8.8	31
0.0067	0.009	-0.0346	0.0082	-8.9	31
0.0067	0.0052	-0.027	0.006	-8.6	31
0.0172	0.021	-0.0181	0.0075	-9	31
0.0277	0.0427	-0.0233	0.003	-8.6	31
0.0285	0.0487	-0.03	-0.003	-8.7	31
0.0225	0.0292	-0.0173	-0.006	-8.6	31
0.0135	0.0007	0.0082	-0.0075	-8.6	31
0.0157	-0.0375	0.0382	-0.0083	-8.9	31
0.0075	-0.0405	0.042	-0.0075	-8.5	31
0.003	-0.0083	0.0015	-0.003	-9	31
0.012	0.0157	-0.0488	0.0015	-8.6	31
0.0045	0.018	-0.0525	0.003	-8.9	31
-0.012	-0.0135	0.0022	0.0015	-8.7	31
-0.0181	-0.0315	0.0465	0.0007	-8.6	31
-0.0158	-0.0465	0.0705	0.0015	-8.5	31
-0.0143	-0.0653	0.0817	-0.0008	-8.6	31
-0.0165	-0.045	0.075	0.0015	-8.4	31
-0.0181	0.0045	0.0615	0.0015	-8.6	31
-0.012	0.0427	0.039	-0.0023	-8.6	31
0.0052	0.0577	0.0045	-0.0046	-8.5	31
-0.0083	0.0322	-0.039	-0.0075	-8.8	31
-0.0278	-0.0158	-0.0608	-0.0091	-8.4	31
-0.0195	-0.0465	-0.057	-0.0105	-8.9	31
-0.0195	-0.0668	-0.0578	-0.0068	-8.3	31
-0.0068	-0.0428	-0.0525	0.0007	-8.8	31
0.0052	-0.0113	-0.0405	0.0015	-8.3	31
0.0045	0.0015	-0.0338	0.003	-8.6	31
0.0202	0.0127	-0.0263	0.0045	-8.6	31
0.0352	0.0187	-0.0218	0.0067	-8.6	31
0.0457	0.0195	-0.0256	0.006	-8.4	31
0.039	0.0052	-0.0361	0.0015	-8.5	31
0.0142	-0.006	-0.0608	-0.0008	-8.4	31
0.018	-0.0068	-0.054	-0.0008	-8.4	31
0.024	0.006	-0.012	0.0052	-8.3	31
0.009	0.0232	0.0202	0.0075	-8.3	31
-0.0015	0.0127	0.0487	0.003	-8.5	31
-0.0315	-0.0053	0.0585	-0.0015	-8.3	31
-0.06	-0.0068	0.0772	-0.0038	-8.5	31
-0.0668	-0.0203	0.108	-0.0053	-8.3	31
-0.063	-0.0308	0.1215	-0.0068	-8.4	31
-0.039	-0.0203	0.123	-0.006	-8.3	31
-0.0158	-0.0038	0.1005	-0.0023	-8.2	31
-0.0046	0.0157	0.0607	0	-8.3	31
0.0082	0.0157	0.0202	0.0007	-8.1	31
0.009	0.0157	-0.0128	0.0067	-8.3	31
0.0045	0.0195	-0.0338	0.0157	-8.2	31
-0.0053	0.0105	-0.039	0.0202	-8.1	31
-0.015	0.0015	-0.042	0.012	-8.3	31
-0.0083	-0.0083	-0.0383	0.009	-8.2	31
-0.0008	-0.0046	-0.033	0.0067	-8	31
0.009	0.0105	-0.024	0.0015	-8.4	31
0.018	0.0172	-0.0278	0.0022	-7.8	31
0.0255	0.0082	-0.0443	0.0007	-8.3	31
0.0217	-0.0128	-0.0503	-0.003	-7.8	31
0.0135	-0.0285	-0.0585	-0.0068	-8.2	31
0.0315	-0.0218	-0.0585	-0.006	-8	31
0.033	-0.006	-0.0465	-0.0053	-8	31
0.0112	-0.0046	-0.0361	-0.0091	-8.1	31
-0.0038	0.0082	-0.021	-0.0113	-7.7	31
-0.006	0.024	-0.003	-0.0098	-8	31
-0.0128	0.0142	0.0112	-0.0091	-8	31
-0.0181	-0.0293	0.012	-0.012	-7.8	31
0.0007	-0.0383	0.0105	-0.0091	-7.9	31
0.0135	-0.0113	0.0165	-0.0046	-8	31
0.0067	-0.006	0.0247	0.0007	-7.6	31
0.0082	0.0037	0.0232	0	-8	31
0.0142	0.0015	0.0105	-0.0015	-7.6	31
0.0075	0.0007	0.009	-0.0015	-7.9	31
0.0022	-0.003	0.0105	-0.003	-7.8	31
0.0007	-0.0083	-0.0015	-0.0008	-7.7	31
-0.0091	-0.0023	-0.0105	0.003	-7.9	31
-0.0188	-0.003	-0.0038	0.003	-7.5	31
-0.0173	0.0022	-0.0038	0.003	-8	31
-0.0105	0.0045	-0.0181	0.0015	-7.4	31
-0.0046	0.0097	-0.0256	0.0007	-8	31
0.0082	0.0127	-0.0233	0.0007	-7.5	31
0.03	0.0157	-0.0218	0.003	-7.6	31
0.0315	0.0202	-0.0181	0.0007	-7.6	31
0	0.0195	-0.0046	-0.0023	-7.6	31
-0.0165	0.0225	0.0067	-0.003	-7.4	31
-0.0143	0.0315	0.0105	-0.0068	-7.6	31
-0.0075	0.0142	0.0082	-0.0053	-7.7	31
-0.0098	-0.0353	0.0007	-0.0038	-7.4	31
-0.0218	-0.0458	0.0022	-0.0046	-7.7	31
0.0015	-0.0413	0.0202	-0.0038	-7.3	31
0.024	-0.0488	0.0172	-0.003	-7.7	31
0.0217	-0.0368	0.009	-0.0023	-7.2	31
0.0142	-0.0263	0.0187	-0.003	-7.7	31
-0.0015	-0.0158	0.0112	-0.0053	-7.5	31
-0.0188	0.0015	0.0052	-0.0046	-7.5	31
-0.0278	0.0142	-0.006	-0.0015	-7.5	31
-0.0218	0.009	-0.0203	-0.003	-7.4	31
-0.0181	-0.0135	-0.0046	-0.0053	-7.4	31
-0.0113	-0.0263	0.0112	-0.003	-7.5	31
-0.0075	-0.0068	0.0202	-0.0015	-7.4	31
-0.0053	0.0097	0.0232	-0.0053	-7.5	31
0	0.0097	0.0127	-0.006	-7.6	31
-0.0023	0.0105	0.0082	-0.0008	-7.3	31
0.0015	0.0105	0.0052	0.0007	-7.5	31
-0.006	0.0112	-0.0068	0.0022	-7.4	31
0.0015	0.0127	-0.015	0.0052	-7.4	31
0.0127	0.0082	-0.0563	0.0037	-7.5	31
0.0105	0.0052	-0.1298	0.0045	-7.2	31
0.024	0.0082	-0.1283	0.0082	-7.5	31
0.0375	0.0127	-0.0713	0.0097	-7.1	31
0.033	0.0277	-0.0248	0.0067	-7.5	31
0.0165	0.0345	0.0397	0.0037	-7.1	31
0.0157	0.0292	0.0765	0.0045	-7.5	31
0.0202	0.0202	0.0765	-0.0008	-7.2	31
-0.0158	-0.021	0.0735	-0.0083	-7.3	31
-0.0608	-0.048	0.0735	-0.0091	-7.4	31
-0.048	-0.0263	0.0592	-0.0075	-7.4	31
-0.0293	-0.0143	0.0517	-0.0053	-7.1	31
-0.012	-0.0053	0.0592	-0.0015	-7.4	31
0.0007	-0.0105	0.0517	0.0007	-7.2	31
-0.0091	-0.015	0.0712	-0.0008	-7.3	31
-0.0091	-0.0218	0.0652	-0.0053	-7.2	31
-0.0248	-0.0458	0.018	-0.0105	-7.2	31
-0.021	-0.0368	-0.024	-0.0075	-7.4	31
-0.012	-0.0233	-0.0488	-0.0038	-7.1	31
-0.0143	-0.0038	-0.048	-0.003	-7.3	31
-0.0008	0.0105	-0.0518	0	-7.2	31
0.018	0.018	-0.0465	0.0045	-7.1	31
0.0405	0.0232	-0.045	0.0075	-7.3	31
0.0442	0.012	-0.048	0.0052	-7.1	31
0.0322	0.0007	-0.0548	0.0045	-7.2	31
0.0097	-0.0046	-0.0675	0.006	-7.2	31
0.0082	0.0105	-0.0691	0.0097	-7.2	31
0.033	0.0307	-0.0511	0.012	-7.2	31
0.0225	0.0487	-0.0143	0.0082	-7.3	31
-0.0008	0.0555	-0.0008	0.0037	-6.8	31
-0.0165	0.0315	0.0217	-0.003	-7.5	31
-0.0346	-0.0083	0.0547	-0.0083	-6.9	31
-0.0278	-0.0361	0.0577	-0.0053	-7.3	31
0.006	-0.0346	0.0442	-0.0023	-7.1	31
0.03	-0.0256	0.0307	-0.0046	-7.1	31
0.0142	-0.054	0.027	-0.0053	-7.1	31
0.0015	-0.0503	0.0127	-0.0015	-7.1	31
-0.0091	-0.0203	0.0037	0.0015	-7.2	31
-0.0233	-0.0181	0.012	0	-7.1	31
-0.0068	0.0015	0.0105	-0.0008	-7.2	31
0.0075	0.0112	0.0007	-0.0008	-7.3	31
0.0082	0.0022	-0.0008	0.0007	-7.2	31
0.0172	-0.012	-0.0091	0.0007	-7.1	31
0.0202	-0.0173	-0.0158	0.0007	-7.5	31
0.006	-0.0015	-0.0181	0.003	-6.8	31
-0.0091	0.018	-0.0233	0.006	-7.2	31
-0.033	0.0292	-0.0233	0.009	-7.2	31
-0.06	0.0202	-0.0158	0.012	-7.2	31
-0.0443	0.0105	-0.0083	0.0112	-7.2	31
0.0015	0.0075	-0.0233	0.0067	-7.1	31
0.033	0.0157	-0.0495	0.0015	-7.4	31
0.033	0.018	-0.0488	0	-6.9	31
0.0082	0.0195	-0.0383	0.0015	-7.4	31
0.0277	0.0217	-0.0346	0.0037	-7	31
0.033	0.003	-0.03	0.0007	-7.2	31
-0.0165	-0.0233	-0.0143	-0.0053	-7.3	31
-0.0165	-0.021	0.0022	-0.0068	-7.2	31
-0.003	-0.0008	0.0015	-0.0075	-7.2	31
