File Name: 9Apie.log
Channel 1: 'Recto femoral', 21791 values, engineering units: mV, no filters.
Channel 2: 'Biceps Femoral', 21791 values, engineering units: mV, no filters.
Channel 3: 'Vasto Medial', 21791 values, engineering units: mV, no filters.
Channel 4: 'Semitendinoso', 21791 values, engineering units: mV, no filters.
Channel 5: 'Flexo', 21791 values, engineering units: deg, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 21791 values, .

0.0022	0.0067	-0.0053	0.006	5.6	31
-0.0188	0.081	0.0045	0.0232	6.1	31
-0.024	0.1117	0.0045	0.021	5.8	31
-0.0158	0.075	0.0045	0.0105	5.8	31
0.0127	0.0157	0.0015	0.0075	6	31
0.0255	0.0052	-0.0083	0.003	5.8	31
0.0262	-0.0053	-0.0053	0.0022	5.7	31
0.0232	-0.0128	0.0172	0.0007	6	31
0.0195	-0.003	0.0277	-0.0083	5.7	31
0.0067	-0.0135	0.024	-0.0091	5.8	31
-0.0023	-0.006	0.0165	-0.0053	5.9	31
-0.0091	-0.0075	0.0142	0.003	5.8	31
-0.048	-0.0083	0.0067	0.0112	5.9	31
-0.066	0.0015	-0.003	0.0142	5.7	31
-0.0278	0.003	-0.0135	0.003	5.8	31
-0.0046	0.0015	-0.0165	-0.0038	6	31
0.0052	-0.0068	-0.0091	-0.0015	5.8	31
0.0217	-0.015	-0.003	-0.003	5.8	31
0.024	-0.0315	0.0112	-0.0068	6.1	31
0.0165	-0.0248	0.0195	-0.0053	5.6	31
0.0067	-0.0233	0.0172	0	5.9	31
0.0052	-0.0278	0.0157	-0.0008	5.9	31
0.0007	-0.0128	0.0022	-0.0008	5.7	31
-0.012	-0.003	-0.0128	-0.0015	5.8	31
-0.042	0.0495	-0.0143	0.0007	5.8	31
-0.0511	0.0705	-0.003	0.0007	5.8	31
0.0007	0.0337	0.0022	-0.0008	5.8	31
0.0172	0.0367	-0.0091	-0.0068	5.7	31
0.0127	0.0262	-0.0218	-0.0083	5.9	31
0.018	-0.0053	0.0022	-0.0023	5.9	31
0.0082	-0.0375	0.045	-0.0023	5.9	31
0.009	-0.0353	0.0517	-0.0053	5.8	31
-0.0015	-0.0278	0.045	-0.0105	5.8	31
-0.0105	-0.0278	0.0315	-0.0098	5.7	31
-0.0105	-0.003	0.0105	-0.006	5.9	31
-0.0053	-0.012	0.0045	-0.0046	5.6	31
0.003	-0.0105	0.0067	0.0007	6	31
0.0045	-0.0046	0.0075	0.003	5.6	31
0.003	-0.0068	-0.0046	0.0022	5.8	31
-0.003	-0.003	-0.0128	0.0015	5.7	31
-0.0053	-0.0083	-0.0091	0.003	5.8	31
0.0007	-0.003	-0.0075	0.0015	5.8	31
0.0022	0.0022	-0.0091	0.0022	5.7	31
-0.0075	0.003	-0.015	0.0052	5.9	31
0.0045	-0.006	-0.0285	0.0015	5.8	31
0.0067	0.0007	-0.0338	-0.0053	5.8	31
-0.0038	0.009	-0.0285	-0.0128	5.8	31
0.0067	0.0127	-0.0248	-0.0195	5.8	31
0.0075	0.024	-0.0195	-0.012	5.4	31
0.0075	0.0097	-0.0165	0.003	5.9	31
0.0097	0.0007	-0.0128	0.0052	5.6	31
0.009	0.003	-0.0128	0.0067	5.7	31
-0.0008	0	-0.0173	0.0135	5.7	31
-0.0143	0.0007	-0.0218	0.0067	5.7	31
-0.0023	-0.0105	-0.0218	-0.0046	5.8	31
0.0045	-0.0195	-0.0165	-0.0128	5.7	31
-0.0128	-0.0046	-0.0158	-0.0158	5.9	31
-0.012	0.012	-0.015	-0.0105	5.6	31
0.0105	0.0037	-0.0165	-0.0023	5.9	31
0.0082	-0.0105	-0.0143	0.0127	5.7	31
-0.003	-0.012	0	0.0202	5.8	31
-0.003	-0.0083	0.0097	0.0052	5.8	31
-0.006	-0.0038	0.012	-0.0105	5.7	31
0	-0.003	0.0157	-0.0165	5.8	31
0	-0.0158	0.0195	-0.03	5.6	31
-0.0008	-0.0068	0.0195	-0.03	5.8	31
0.003	0.003	0.0097	-0.012	5.5	31
0.0007	0.0015	-0.0015	0.0255	5.9	31
0.0127	0.0075	-0.0083	0.075	5.5	31
0.0187	0.0022	-0.0128	0.0705	5.9	31
0.0165	0.0015	-0.0091	0.0105	5.6	31
0.0165	0	0	-0.0158	5.7	31
0.012	-0.0046	0.0142	-0.0113	5.7	31
0.009	0.0037	0.021	-0.0046	5.6	31
0.006	0.0232	0.0187	0.0067	5.9	31
-0.0225	0.024	0.0075	0.0082	5.7	31
-0.0653	0.0052	-0.0083	0.0285	5.7	31
-0.0458	-0.0053	-0.0008	0.0457	5.7	31
-0.0015	-0.0165	0.0202	0.0225	5.6	31
-0.0053	-0.0256	0.0217	-0.0173	5.6	31
0.0015	-0.0181	0.0127	-0.024	5.7	31
0.0135	-0.0008	0.0172	-0.0195	5.7	31
0.009	0.003	0.018	-0.033	5.5	31
