File Name: depie.log
Channel 4: 'Recto Femoral', 11403 values, engineering units: mV, no filters.
Channel 5: 'Biceps Femoral', 11403 values, engineering units: mV, no filters.
Channel 6: 'Vasto Medial', 11403 values, engineering units: mV, no filters.
Channel 7: 'EMG Semitendinoso', 11403 values, engineering units: mV, no filters.
Channel 8: 'Flexo-Extension', 11403 values, engineering units: deg, no filters.

0	0.0052	0.0007	-0.003	-4.6
-0.0015	-0.0068	0.003	-0.0091	-4.5
-0.0053	-0.0458	-0.0008	-0.0098	-4.6
-0.0068	-0.0398	-0.0008	-0.0068	-4.6
-0.003	-0.0368	-0.0038	-0.0046	-4.5
0	-0.039	-0.003	-0.0015	-4.7
0	-0.0128	0.0022	-0.0008	-4.6
-0.0015	-0.0128	0.0015	-0.003	-4.6
-0.0015	-0.0158	0.0007	-0.0015	-4.5
0.0045	-0.0143	0.0022	-0.0015	-4.6
0.0015	-0.0053	0.0045	0.0045	-4.7
-0.0046	0.003	0.003	0.0045	-4.5
-0.0046	-0.0015	0.0015	0.0045	-4.7
-0.003	0.0052	0.0007	0.0067	-4.6
-0.0015	0.0052	-0.0015	0.006	-4.8
-0.0046	0.0067	0.0007	0.003	-4.6
-0.0015	0.006	-0.003	0.003	-4.6
-0.0008	0.006	-0.0046	0.0052	-4.6
0.0007	0.0082	-0.003	0.0067	-4.8
0.0037	0.0075	-0.0046	0.0112	-4.5
0.0045	0.0052	0	0.0097	-4.8
0.0015	0.003	0.0022	0.0045	-4.5
0.0022	0.003	0.0007	0.0007	-4.8
0.0015	0.0022	0.0015	-0.0015	-4.5
0.0015	0.0015	0.0015	-0.0068	-4.6
0.0045	-0.0068	-0.0015	-0.0083	-4.4
0.0075	-0.0158	-0.0015	-0.003	-4.8
0.009	-0.0105	-0.003	0	-4.6
0.0052	0.0127	-0.0038	0	-4.5
0.003	0.033	-0.0038	0.0022	-4.5
0.0007	0.0255	-0.003	0.003	-4.7
-0.003	0.0097	-0.003	0.0015	-4.5
-0.0023	0.012	-0.0015	0.003	-4.6
-0.0046	0.0157	0.0007	0.0045	-4.6
-0.0083	0.0142	0.003	0.0037	-4.6
-0.012	0.0097	0.0045	0.0007	-4.5
-0.0135	-0.0046	-0.0008	-0.0008	-4.6
-0.0083	-0.0091	-0.0008	-0.0008	-4.5
-0.003	-0.0218	0.003	-0.0038	-4.7
0.0015	-0.0315	0.0037	-0.0015	-4.6
0.0052	-0.0053	0.0037	0.0022	-4.6
0.0082	0.0007	0.003	0.0015	-4.6
0.006	-0.0015	0.003	-0.0046	-4.5
0.0007	0.0075	0.0022	-0.0038	-4.7
-0.0038	0.0082	0.0022	0.0015	-4.5
-0.0091	0.0135	0.0037	0.009	-4.7
-0.0068	0.0112	0.0052	0.0127	-4.6
-0.0008	0.0015	0.0037	0.0112	-4.5
0.006	-0.0008	-0.0008	0.0082	-4.7
0.0052	0.009	-0.0008	0.0075	-4.7
0.0022	0.0127	0.0015	0.003	-4.6
0.003	0.0075	-0.0008	-0.0046	-4.6
0.0015	-0.0008	-0.003	-0.012	-4.5
0.003	-0.021	-0.003	-0.0158	-4.7
0.0135	-0.0346	-0.0046	-0.0135	-4.7
0.018	-0.0293	-0.0053	-0.0083	-4.6
0.009	-0.0143	-0.0046	-0.0038	-4.5
0.0075	-0.0053	-0.003	-0.0015	-4.7
0.0045	-0.0046	-0.0046	-0.0008	-4.6
0.003	-0.0015	-0.003	0.003	-4.8
0.0015	-0.0015	-0.003	0.0022	-4.7
-0.003	-0.0008	-0.0053	0.0007	-4.8
-0.003	0.0007	-0.003	0.0007	-4.5
-0.003	0	0.0015	0.0007	-4.8
-0.003	-0.0015	0.0007	0.0015	-4.6
-0.0068	0.0045	0.0007	0.0015	-4.6
-0.0083	0.0082	-0.0008	0.0007	-4.6
-0.0038	0.0067	-0.003	0	-4.8
-0.0023	0.0052	-0.003	0.0007	-4.6
-0.0046	0.0015	0	0.0015	-4.7
-0.0046	0.003	0.0015	0.0015	-4.7
-0.0046	0.003	0.0037	0.003	-4.6
-0.0046	0.0015	0.0045	0.0045	-4.7
-0.0015	0.0007	0.0022	0.0045	-4.5
0.0007	0.0022	0.003	0.0052	-4.8
0.0022	0.0015	-0.0008	0.0045	-4.5
0.0022	-0.0008	-0.006	0.0037	-4.8
-0.0008	-0.0046	-0.0053	0.0015	-4.6
0	-0.0091	-0.0008	0	-4.8
-0.0008	-0.0046	0.0007	0.0045	-4.5
-0.0008	0.0015	0.0015	0.0022	-4.7
0	0.003	0.0007	0.0007	-4.7
-0.0023	-0.003	0.0015	-0.0023	-4.8
-0.0046	-0.0128	0.0015	-0.0046	-4.6
-0.003	-0.012	0.0007	-0.0023	-4.7
0.0022	-0.0023	-0.0023	-0.0008	-4.7
0.0007	0.0015	-0.0038	0.0007	-4.9
-0.0023	0.0007	-0.003	0.0007	-4.5
-0.0046	0.0022	-0.0046	0.0007	-4.7
-0.0038	0.0037	-0.006	-0.0015	-4.7
0.0007	0.0045	-0.0083	-0.0008	-4.8
0.0007	0.003	0.003	-0.0008	-4.7
-0.0015	-0.0015	0.0112	-0.0008	-4.8
-0.0046	-0.0015	0.0075	0.003	-4.8
-0.0038	-0.0008	0.0045	0.003	-4.7
-0.0068	-0.0015	-0.003	0.0007	-4.8
-0.0113	-0.0015	-0.0075	0	-4.8
-0.006	0.0022	-0.003	0.0022	-4.7
0.0037	0.0037	0.0052	0.003	-4.8
0.0075	0.0015	0.009	0.0045	-4.7
0.0075	0.0015	0.003	0.003	-4.8
0.0067	0.0007	0	0.0015	-4.6
0.003	-0.003	0.0015	0.0007	-4.9
-0.0008	-0.0038	0.0045	-0.0008	-4.6
0.003	-0.003	0.0052	0.0007	-4.7
0.0067	0	0	0.0022	-4.9
0.0045	-0.0008	-0.003	0	-4.7
-0.0015	-0.0008	-0.006	0.0015	-5
-0.003	0.0015	-0.0075	0.0015	-4.7
-0.0008	-0.0008	-0.0023	-0.0008	-4.8
-0.003	-0.003	-0.0015	-0.0008	-4.5
-0.006	-0.0008	-0.0023	0.0007	-4.7
-0.0015	-0.0015	-0.0046	0	-4.8
-0.0015	-0.0023	-0.0053	0.0007	-4.8
-0.003	-0.0015	-0.0053	0.0007	-4.7
0.0007	-0.0015	-0.0075	-0.0008	-4.8
-0.0015	-0.0015	-0.0083	0	-4.7
-0.0015	-0.0015	-0.0053	0.0015	-4.7
0	0	-0.003	0.0015	-4.8
0.0015	0.0022	-0.0008	0.003	-4.8
0.0007	0.0015	0.0007	0.0022	-4.6
0	0.0007	0.0022	0	-4.9
0.003	0.0015	0.003	0	-4.8
0.0015	-0.0008	0.0015	-0.0008	-5
0.0007	-0.003	0.003	-0.0015	-4.7
-0.003	-0.0015	0.003	-0.0015	-4.8
-0.0015	0.0015	0.0015	-0.0015	-4.7
0.0037	0.0045	0.0015	-0.0015	-4.8
0.0052	0.0015	0.0007	0	-4.8
0.009	0.0007	-0.0008	-0.0008	-4.8
0.0082	0.0007	-0.0008	-0.003	-4.7
0.0045	0	0	-0.0015	-4.7
-0.0015	-0.006	0.0015	-0.0023	-4.7
-0.003	-0.0135	0.0022	-0.003	-4.9
-0.0038	-0.012	-0.0015	0.0007	-4.7
-0.0091	-0.003	-0.0015	0.0037	-4.8
-0.0038	-0.0008	0.0007	0.003	-4.8
-0.0008	-0.0008	-0.0008	0.0022	-4.7
-0.0038	-0.0015	-0.0008	0	-4.7
-0.0046	-0.0008	-0.0015	0.0007	-4.7
-0.0053	0.0067	0.0015	0.0052	-4.8
-0.0046	0.0135	0.0007	0.0075	-4.5
0.0007	0.0157	-0.0046	0.0067	-4.8
0.006	0.0165	-0.0046	0.0067	-4.8
0.0082	0.0165	-0.0008	0.0045	-4.8
0.0067	0.009	0.003	0	-4.8
