File Name: sentado.log
Channel 4: 'Recto Femoral', 16854 values, engineering units: mV, no filters.
Channel 5: 'Biceps Femoral', 16854 values, engineering units: mV, no filters.
Channel 6: 'Vasto Medial', 16854 values, engineering units: mV, no filters.
Channel 7: 'EMG Semitendinoso', 16854 values, engineering units: mV, no filters.
Channel 8: 'Flexo-Extension', 16854 values, engineering units: deg, no filters.

0.0082	-0.0015	-0.0158	-0.0008	-30
-0.0023	-0.0053	-0.0218	-0.0008	-29.7
-0.0135	-0.003	-0.0218	0	-29.4
-0.0128	-0.0023	-0.0256	0.0015	-29.5
-0.0046	-0.0023	-0.024	0.003	-29.3
0	-0.003	-0.012	0.003	-29.1
0.0022	-0.0008	0.0165	0.003	-29.1
0.003	-0.0008	0.0322	0.0015	-28.8
-0.0038	0.0015	0.0292	0.0045	-28.8
-0.0083	0.0052	0.0277	0.0067	-28.5
-0.0083	0.003	0.024	0.0037	-28.8
0.0157	0.0007	0.0157	0.0045	-28.4
0.0442	0.0015	0.0075	0.0052	-28.4
0.0465	0.0015	0.0037	0.0022	-28.1
0.021	-0.0008	-0.0015	0.0007	-28.1
0.003	0.0007	-0.0053	0.0015	-28.1
-0.012	0.003	-0.0046	0.0007	-28.1
-0.0218	0.0022	-0.006	0.0022	-27.9
-0.0128	-0.0015	-0.0075	0.003	-27.7
-0.0105	0.0007	0.003	0.0015	-27.5
-0.0068	0.0045	0.0157	0.003	-27.5
-0.0046	0.006	0.018	0.0015	-27.5
-0.003	0.0037	0.018	0.0022	-27.3
-0.0075	-0.0008	0.021	0.0007	-27.1
-0.015	-0.0015	0.018	-0.0008	-27.4
-0.0105	-0.0015	0.0105	-0.0008	-27
-0.0053	-0.0015	0.0097	-0.0008	-26.9
-0.0008	0.0007	0.0105	0.0015	-26.8
-0.006	0.0007	0.0097	0.0007	-26.7
-0.0256	-0.0046	0.003	-0.0015	-26.6
-0.0361	-0.0083	0.0015	-0.003	-26.6
-0.033	-0.0091	0.0015	-0.0008	-26.3
-0.0346	-0.0083	0.003	0.003	-26.1
-0.03	-0.0046	0.006	0.0045	-26.1
-0.0128	0.0007	0.0052	0.0067	-26.2
0.0007	0.0015	0.0052	0.0037	-25.8
0.0082	0.0007	0	0.0045	-26.1
0.0127	0.003	-0.0023	0.0052	-25.5
0.0217	0.0037	-0.003	0.003	-25.8
0.0255	0.003	-0.0068	0.0045	-25.6
0.0307	0.003	-0.0075	0.0037	-25.6
0.0307	0.0015	-0.006	0.0037	-25.4
