File Name: 9Amar.log
Channel 1: 'Recto femoral', 32080 values, engineering units: mV, no filters.
Channel 2: 'Biceps Femoral', 32080 values, engineering units: mV, no filters.
Channel 3: 'Vasto Medial', 32080 values, engineering units: mV, no filters.
Channel 4: 'Semitendinoso', 32080 values, engineering units: mV, no filters.
Channel 5: 'Flexo', 32080 values, engineering units: deg, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 32080 values, .

0.0022	0.0007	-0.0068	-0.0015	-1.4	31
-0.0405	-0.0068	-0.021	-0.003	-1.5	31
-0.0256	-0.0091	-0.012	-0.003	-1.1	31
0.0097	-0.0023	-0.0046	-0.0046	-1.4	31
0.015	-0.0105	0.006	-0.006	-1.6	31
-0.0008	-0.027	0.021	-0.0068	-1.1	31
-0.0083	-0.021	0.0262	-0.0053	-1.5	31
-0.0046	-0.0068	0.0345	-0.0046	-1.4	31
0.0015	0.0045	0.0367	-0.0046	-1.3	31
0.0015	0.0067	0.0277	-0.0038	-1.4	31
0.0022	-0.0046	0.018	-0.0053	-1.4	31
0.0007	0.0015	0.0067	-0.0046	-1.3	31
-0.0015	-0.0008	-0.0053	-0.0015	-1.5	31
-0.0015	-0.003	-0.0105	-0.0046	-1.4	31
-0.0008	0.0007	-0.0053	-0.0046	-1.5	31
0	-0.0038	-0.0038	-0.0038	-1.6	31
-0.0015	-0.003	-0.0053	-0.0038	-1.3	31
-0.0015	-0.0015	-0.0015	-0.0053	-1.3	31
-0.0008	-0.0008	-0.0046	-0.0046	-1.5	31
0.0007	0.0007	-0.0075	-0.0046	-1.3	31
0.0022	-0.0008	-0.0083	-0.0046	-1.6	31
0.0022	-0.0015	-0.0105	-0.0015	-1.3	31
0.0022	-0.0008	-0.0105	-0.0015	-1.2	31
0.003	0.0015	-0.0091	-0.0015	-1.6	31
0.0045	0.0007	-0.0083	-0.0015	-1.2	31
0.0052	0.003	-0.0083	-0.0015	-1.5	31
0.0015	0	-0.0068	0.0007	-1.2	31
0.0007	-0.003	-0.0075	0	-1.4	31
0	-0.0046	-0.0068	0.0015	-1.4	31
-0.0015	-0.0046	-0.0053	0.0022	-1.4	31
-0.003	-0.003	-0.0068	0.0022	-1.4	31
-0.0038	-0.0023	-0.0053	0.003	-1.3	31
-0.0015	-0.0038	-0.0046	0.0007	-1.4	31
-0.0008	-0.003	-0.0046	0.0015	-1.4	31
0.0007	0.0007	-0.0053	0	-1.5	31
0.0007	0.0015	-0.006	-0.0015	-1.1	31
0.0037	0.0022	-0.0068	-0.0008	-1.6	31
0.0052	0.003	-0.0068	0	-1.1	31
0.0045	0.006	-0.0046	0.0007	-1.6	31
0.003	0.0045	-0.003	0	-1.2	31
0.003	0.0007	-0.0023	-0.0008	-1.5	31
0.003	0	-0.0015	0.0007	-1.2	31
-0.0008	-0.0015	-0.0008	0.0015	-1.3	31
-0.0015	-0.0083	0.0007	0.0007	-1.4	31
-0.003	-0.0158	0.0022	0.0007	-1.4	31
-0.0046	-0.0128	0.0007	0.0022	-1.3	31
-0.0038	-0.006	0.0007	0.0022	-1.1	31
-0.0023	-0.0053	-0.0008	0.0022	-1.3	31
-0.0023	-0.0038	-0.0015	0.0015	-1.2	31
-0.0008	-0.0046	0	0.0007	-1.4	31
0.0037	-0.003	-0.0008	-0.0015	-1	31
0.0067	-0.0015	-0.0008	-0.003	-1.1	31
0.0067	-0.0008	0.0015	-0.0046	-0.9	31
0.0067	-0.0008	-0.0008	-0.0023	-1	31
0.0052	-0.0038	0	-0.0015	-1.1	31
0.003	-0.003	0.0015	-0.0038	-0.8	31
0.0007	-0.0015	0	-0.0008	-0.9	31
-0.0015	0.003	-0.0008	0	-0.5	31
-0.0098	0.0045	0.0007	0.0015	-1.1	31
-0.0233	0.0022	-0.0008	0.0007	-0.7	31
-0.0181	0.0007	-0.0015	-0.0008	-0.7	31
-0.0008	-0.0015	-0.003	0.0007	-0.9	31
-0.0015	-0.0038	-0.003	0.0015	-0.8	31
0.0007	-0.0105	-0.0023	0.0015	-0.5	31
0.0037	-0.0181	-0.003	0.0007	-0.8	31
0.0007	-0.012	0.0015	0.0015	-0.5	31
0.0015	-0.0015	0.0045	0.0045	-0.7	31
0.0067	0.0037	0.0045	0.0045	-0.7	31
0.0112	-0.003	0.0067	0.003	-0.5	31
0.0052	-0.0158	0.0067	0.0015	-0.8	31
-0.0015	-0.0105	0.0052	0.0015	-0.5	31
-0.0008	-0.0038	0.0052	0.0007	-0.6	31
0.0015	-0.0015	0.003	0.0007	-0.6	31
0.0022	0.0015	0.0015	0.0022	-0.4	31
0.0007	0.0052	0.0015	0.0022	-0.6	31
0.0022	0.0142	-0.0015	0.0022	-0.2	31
0.0022	0.0135	-0.0083	0.003	-0.4	31
0.0015	0.0082	-0.015	0.0015	-0.3	31
-0.0008	0.003	-0.0173	0.0007	-0.4	31
-0.0008	-0.0015	-0.0113	-0.0008	-0.2	31
-0.0015	-0.0046	-0.006	0.0007	-0.5	31
-0.003	-0.0038	0.0007	0	0	31
-0.003	-0.0015	0.009	-0.0008	-0.5	31
-0.0038	-0.003	0.0157	0	-0.2	31
-0.0053	-0.006	0.021	-0.0015	-0.4	31
-0.0046	-0.0083	0.021	-0.0015	-0.2	31
-0.0023	-0.0075	0.0142	-0.0008	-0.2	31
0	-0.003	0.0067	0.0007	-0.5	31
0.0007	0.0022	0.0007	0	0	31
-0.0008	0.0082	-0.0083	0	-0.4	31
-0.0023	0.009	-0.0128	0	-0.1	31
-0.0008	0.0045	-0.0105	0.0022	-0.2	31
0.0045	0.009	-0.0113	0.0015	0	31
0.0105	0.015	-0.012	0.0015	-0.2	31
0.0135	0.0135	-0.0105	0.003	0	31
0.0082	-0.0046	-0.0068	0	0	31
0.0022	-0.024	-0.003	-0.003	0.1	31
-0.0075	-0.0181	0.0015	-0.0053	0	31
-0.0143	-0.0128	0.0045	-0.006	0	31
-0.0128	-0.0105	0.0067	-0.0046	0.3	31
-0.0053	-0.0068	0.003	-0.0023	-0.1	31
-0.0015	-0.0128	-0.0008	-0.0015	0.3	31
0.0007	-0.012	0	-0.0015	0	31
0.0015	-0.0023	-0.0015	0	0.3	31
0.0022	0	-0.0008	0	0.2	31
0.0015	-0.0015	0.0007	-0.0008	0.3	31
-0.003	-0.0008	0.0052	0	0.3	31
-0.0008	0.003	0.0052	0.003	0.4	31
0.0037	0.0052	0	0.003	0.4	31
0.0037	0.0052	-0.0053	0.0015	0.4	31
0.0037	0.0052	-0.006	0.003	0.2	31
0.0037	0.003	-0.0046	0.0007	0.2	31
0.0007	-0.0008	-0.0068	-0.0015	0.6	31
-0.0015	-0.0008	-0.0068	-0.0023	0.3	31
-0.003	-0.0023	-0.0068	-0.003	0.7	31
-0.0053	0	-0.0068	-0.0015	0.4	31
-0.0128	0.0007	-0.0075	-0.0015	0.4	31
-0.0293	-0.0015	-0.0068	-0.0023	0.4	31
-0.0225	-0.0023	-0.0068	-0.0023	0.4	31
-0.003	-0.0053	-0.0068	-0.0008	0.6	31
-0.0015	-0.003	-0.0068	0.0007	0.4	31
0	-0.0008	-0.0038	0.0015	0.7	31
0	-0.0023	-0.0008	0.003	0.5	31
-0.0015	-0.0046	-0.0023	0.0007	0.6	31
0.0015	-0.0053	-0.0023	0.0007	0.5	31
0.0022	-0.0046	-0.0023	0.0015	0.6	31
0.003	-0.0053	-0.0015	0.0015	0.6	31
0.0015	-0.006	-0.0015	0	0.6	31
0.0022	-0.0046	-0.0023	-0.0008	0.6	31
0.0015	-0.0023	-0.0015	0.0007	0.4	31
0	-0.003	-0.0023	0.0007	0.7	31
0.0015	-0.0015	-0.0038	-0.0008	0.5	31
0.003	-0.0023	-0.0015	-0.0023	0.7	31
0.0022	-0.003	-0.0008	-0.003	0.3	31
0.0007	-0.0023	-0.0023	-0.0015	0.5	31
0.0007	-0.0015	-0.0015	-0.0015	0.4	31
0	0.0007	-0.0008	-0.0008	0.5	31
0.0015	0	-0.0008	-0.0008	0.5	31
0.0037	0	-0.0008	0.0007	0.4	31
0.003	0.0007	0.0007	-0.0008	0.6	31
0.0015	-0.0008	-0.0015	0.0007	0.7	31
0	-0.0015	-0.0015	0.0015	0.5	31
0.0015	-0.0038	0.0015	0.0007	0.8	31
0.0015	-0.0023	-0.0015	0.0022	0.7	31
0	-0.0015	-0.0008	0.0015	0.6	31
0	-0.0046	0.0007	0.0022	0.9	31
0.0007	-0.0038	0	-0.0008	0.7	31
0.0007	-0.0023	0	-0.0008	0.7	31
0.0007	0.0015	-0.0008	-0.0008	0.7	31
0	0.0007	0.0007	-0.0008	0.6	31
0	-0.003	-0.0008	-0.0015	0.8	31
0.0015	-0.0038	-0.0008	-0.0015	0.5	31
0.0015	-0.006	0.0007	-0.0015	0.9	31
0.0022	-0.0091	0.0007	-0.003	0.5	31
0.0015	-0.0091	0.0007	-0.0015	0.9	31
0.0015	-0.0083	0.0007	-0.003	0.8	31
0.0015	-0.003	0.003	-0.003	0.9	31
0.0007	-0.0008	0.0015	-0.0008	0.9	31
0.003	-0.0015	0.0022	-0.0023	0.9	31
0.003	0.0007	0.003	-0.0008	0.7	31
0.0007	0.0015	0.0037	0.0015	1	31
-0.003	0.0007	0.0045	-0.0008	0.9	31
-0.0046	-0.0015	0.0022	0.0007	0.9	31
-0.0053	-0.0008	0.0015	0	0.9	31
-0.0046	-0.0015	0.0007	-0.0008	0.7	31
-0.0038	-0.0015	-0.0008	-0.0008	0.9	31
-0.0038	-0.0015	-0.0015	-0.0008	0.8	31
-0.0008	-0.003	0.0007	-0.0008	0.9	31
-0.0008	-0.0023	0.0007	-0.0015	1	31
-0.0008	-0.0015	-0.0008	-0.003	0.9	31
0.0007	0	0.0007	-0.0008	1.1	31
0.0015	-0.0008	-0.0008	-0.0008	1	31
0.0015	-0.0008	0	0	1.1	31
