File Name: 8Npie.log
Channel 1: 'RF', 18340 values, engineering units: mV, no filters.
Channel 2: 'BF', 18340 values, engineering units: mV, no filters.
Channel 3: 'VM', 18340 values, engineering units: mV, no filters.
Channel 4: 'ST', 18340 values, engineering units: mV, no filters.
Channel 5: 'FX', 917 values, engineering units: deg, no filters, extrapolated from 50 to 1000 samples per second.

-0.0015	-0.0023	0.0067	0.0052	2.2
-0.003	0.003	0.012	0.0082	2.2
-0.0083	0.0007	0.003	0.009	2.2
-0.0068	0	-0.0075	0.0045	2.2
-0.0091	-0.0105	-0.015	0.0037	2.2
-0.0195	-0.0135	-0.0181	0.0007	2.2
-0.006	-0.0046	-0.0158	-0.0015	2.2
0.0052	-0.0113	-0.0158	-0.0038	2.2
-0.024	-0.0256	-0.0225	-0.0053	2.2
-0.039	-0.0143	-0.0195	-0.0046	2.2
-0.0218	-0.0046	-0.0046	-0.0046	2.1
-0.006	-0.0098	0.003	-0.0046	2.1
0.009	-0.0083	0.0007	-0.0023	2.1
0.0105	-0.0053	0.0052	-0.0023	2.1
-0.0015	-0.0015	0.0082	0.0007	2.1
0.0052	-0.003	0.0067	0.0015	2.1
0.0345	-0.0083	0.0082	0.0015	2.1
0.0502	-0.003	0.009	0.0022	2.1
0.027	-0.003	0.009	-0.0008	2
0.0045	-0.0083	0.0067	0	2
0.0037	-0.0083	0.003	0.003	2
-0.0038	-0.0053	0	0.0037	2
-0.0046	-0.0053	-0.0008	0.0045	2
-0.0015	-0.0038	-0.0008	0.0067	2
-0.0053	-0.0015	0.0015	0.0082	2
-0.0083	0.0067	0.003	0.0082	1.9
-0.012	0.0127	0.003	0.003	1.9
-0.012	0.0015	0.0022	-0.0015	1.9
-0.003	-0.0105	0.0007	-0.003	1.9
0.0015	-0.0135	-0.0008	-0.003	1.9
0.0007	-0.0075	-0.0038	-0.0046	1.9
0.0022	0.003	-0.0046	-0.0046	1.9
0.003	0.0172	-0.006	-0.0023	1.8
-0.003	0.03	-0.0068	0.0007	1.8
-0.0098	0.0277	-0.003	0.003	1.8
-0.0091	0.024	0.006	0.0015	1.8
0.0007	0.018	0.0127	0.006	1.8
0	0.0105	0.0127	0.0082	1.8
-0.012	-0.0068	0.0097	0.0052	1.8
-0.0158	-0.0315	0.009	0.003	1.8
0.0015	-0.0368	0.0052	0.0007	1.7
0.0232	-0.0203	-0.0038	0.0015	1.7
0.018	-0.0015	-0.006	0.0022	1.7
0.0067	-0.0015	-0.0083	0.0015	1.7
0.0127	0	-0.0083	0.0007	1.7
0.0165	-0.0053	-0.0053	0	1.7
0.0052	-0.0098	-0.0046	-0.0008	1.7
-0.0053	-0.0053	0.0007	-0.0015	1.7
-0.003	-0.003	0.003	0.0015	1.7
0.0075	-0.0038	0.009	0.0067	1.6
0.0022	-0.0023	0.012	0.0075	1.6
-0.0046	0.0127	0.0015	0.006	1.6
-0.003	0.0142	-0.003	0.0052	1.6
-0.0015	-0.0068	-0.0008	0.0052	1.6
0.003	-0.0091	-0.0008	0.0045	1.6
-0.0015	-0.0038	0.0007	0.0037	1.5
-0.0083	-0.0046	0	0.0045	1.5
-0.0046	-0.0008	0.0015	0.003	1.5
0.0015	-0.003	0.0067	0.003	1.5
0.0022	-0.0053	0.0067	0.0022	1.5
-0.0008	-0.0053	0.0075	0.0015	1.4
0.0045	-0.012	0.006	-0.0008	1.4
0	-0.0113	0.0045	0.0007	1.4
-0.0068	-0.003	0.0052	0.003	1.4
-0.0075	0	0.0037	0.0022	1.4
-0.0105	0.0022	0.0022	0.003	1.4
-0.0075	0.0052	0.0007	0.003	1.4
-0.006	0	0.0007	0.0045	1.4
