File Name: depie.log
Channel 4: 'Recto Femoral', 10659 values, engineering units: mV, no filters.
Channel 5: 'Biceps Femoral', 10659 values, engineering units: mV, no filters.
Channel 6: 'Vasto Medial', 10659 values, engineering units: mV, no filters.
Channel 7: 'EMG Semitendinoso', 10659 values, engineering units: mV, no filters.
Channel 8: 'Flexo-Extension', 10659 values, engineering units: deg, no filters.

-0.003	-0.003	-0.006	-0.0015	5.7
0.0037	-0.0083	-0.0091	-0.0008	5.8
0.0045	-0.012	-0.0098	0	5.9
0.0015	-0.0113	-0.0105	0.0015	5.8
0.0015	-0.0075	-0.0098	0.0045	6.1
0.003	-0.0075	-0.0105	0.006	5.8
0.0052	-0.0075	-0.0105	0.0082	6.1
0.0052	-0.0083	-0.0105	0.0082	5.9
0.0052	-0.006	-0.0098	0.006	6.3
0.0075	-0.0023	-0.0068	0.0052	6.2
0.0052	0.0007	-0.0046	0.003	6.3
0.0052	0.0075	-0.0023	0.0007	6.3
0.0067	0.0157	-0.0023	0.0022	6.4
0.0067	0.009	-0.003	0.0037	6.5
0.0052	0.0015	-0.0008	0.0015	6.4
0.0022	0.0045	0	-0.0068	6.6
0	0.0067	0.0007	-0.0158	6.7
0	0.0112	0.003	-0.0143	6.6
0	0.0112	0.0045	-0.0053	6.7
-0.0008	0.0015	0.0067	0.0022	6.7
-0.003	-0.003	0.0075	0.0127	6.7
-0.0023	-0.0053	0.0067	0.0127	7
-0.0015	-0.0091	0.0082	0.0045	6.9
-0.003	-0.0091	0.0075	-0.0053	6.9
-0.003	-0.0105	0.0075	-0.0218	7.2
-0.0038	-0.0098	0.0082	-0.0165	7.1
-0.0046	-0.0091	0.0075	-0.0015	7.1
-0.0038	-0.0158	0.0067	-0.006	7.2
-0.0046	-0.0203	0.006	-0.0053	7.2
-0.006	-0.0233	0.0052	0.0075	7.2
-0.006	-0.0165	0.0067	0.0262	7.3
-0.0008	-0.0046	0.0082	0.021	7.3
0.0007	0.003	0.0082	0.0075	7.5
-0.0008	0.0105	0.0105	0.0165	7.6
0.0007	0.009	0.0127	0.0202	7.4
-0.0008	0.0067	0.0135	0.0232	7.8
-0.0008	0.0082	0.0157	0.0165	7.7
-0.0015	0.0067	0.0165	-0.0008	7.7
-0.0038	0.009	0.0165	-0.0173	7.8
-0.003	0.0097	0.0172	-0.027	7.6
-0.0046	0.0105	0.0165	-0.0181	7.9
-0.0008	0.0045	0.0157	-0.0083	7.9
0.009	0.0015	0.0157	-0.006	7.9
0.0165	0.0075	0.0165	-0.012	8.1
0.012	0.012	0.0157	-0.0158	8.1
