File Name: 10Nmar.log
Channel 1: 'RF', 5845 values, engineering units: mV, no filters.
Channel 2: 'BF', 5845 values, engineering units: mV, no filters.
Channel 3: 'VM', 5845 values, engineering units: mV, no filters.
Channel 4: 'ST', 5845 values, engineering units: mV, no filters.
Channel 5: 'FX', 293 values, engineering units: deg, no filters, extrapolated from 50 to 1000 samples per second.

-0.0015	0	0.0007	0	-1
-0.0008	0.0015	0.003	-0.0015	-1
0.0007	0.0015	0.0037	-0.0023	-1
-0.0008	0	0.0022	-0.0015	-1
0	-0.0008	0.003	-0.0008	-1
-0.0008	0.0007	0.0022	-0.0015	-1
-0.0008	0.0007	0.0007	-0.0023	-1
0.0007	0	-0.0015	-0.0023	-1
-0.0008	0.003	-0.0023	-0.0015	-1
0.0007	0.0015	-0.0053	-0.0015	-1
-0.0015	0	-0.0068	-0.0008	-1
-0.0015	0.0007	-0.0046	0.0007	-1
-0.0015	0.0015	-0.0046	0.0015	-1
-0.003	0	-0.0053	0.0007	-1
-0.0015	-0.0015	-0.006	0	-1
-0.0008	0	-0.006	0	-1.1
-0.0008	0.0007	-0.0046	-0.0023	-1.1
-0.0008	-0.0008	-0.0046	-0.0038	-1.1
-0.0008	-0.0008	-0.0053	-0.0015	-1.1
0.0007	-0.0008	-0.0038	0	-1.1
0	-0.0008	-0.0038	0	-1.1
-0.0008	0.0007	-0.0046	-0.0015	-1.1
0.0007	0.0007	-0.0053	-0.0038	-1.1
0.0015	0.0007	-0.0046	-0.0023	-1.1
0.0007	-0.0008	-0.0015	-0.0015	-1
0	-0.0008	-0.0008	-0.0015	-1
-0.0008	0.0007	0	-0.003	-1
-0.0008	0.0015	-0.0008	-0.003	-1
0.0007	0.0015	0.0007	-0.0023	-0.9
0.0015	0.0007	0.0007	-0.0008	-0.9
0.0007	0.0007	0.0022	-0.0008	-0.9
0.0007	0.0015	0.0007	-0.003	-0.9
0.0007	0.0015	0.0007	-0.003	-0.9
0.0007	0	0.003	-0.0015	-0.9
0.0007	0	0.003	-0.0023	-0.9
-0.0008	-0.0008	0.0015	-0.0046	-0.8
-0.0008	-0.0008	-0.0008	-0.0023	-0.8
-0.0008	-0.0008	-0.0015	-0.0015	-0.8
-0.0015	0.0007	-0.0023	-0.003	-0.8
0	0.0022	-0.0015	-0.003	-0.7
0.0015	0.0007	-0.003	-0.0008	-0.7
0.0015	0.0015	-0.0015	-0.0015	-0.7
0.0015	0.0015	-0.003	-0.003	-0.6
0.0007	0.0007	-0.003	-0.0015	-0.5
0.0015	0.0015	-0.0015	-0.0008	-0.5
0.0007	0.0007	-0.003	-0.003	-0.5
0.0015	0.0015	-0.0008	-0.003	-0.4
0.0007	0.0022	-0.0015	-0.0015	-0.4
-0.0015	0.0015	-0.0046	0	-0.3
0	0.0015	-0.0038	0.0007	-0.2
0.0007	0.0015	0	0.0007	-0.2
0.0007	0	0.0007	0.0015	-0.1
