File Name: 8Nsen.log
Channel 1: 'RF', 24161 values, engineering units: mV, no filters.
Channel 2: 'BF', 24161 values, engineering units: mV, no filters.
Channel 3: 'VM', 24161 values, engineering units: mV, no filters.
Channel 4: 'ST', 24161 values, engineering units: mV, no filters.
Channel 5: 'FX', 1208 values, engineering units: deg, no filters, extrapolated from 50 to 1000 samples per second.

-0.0015	-0.0038	0.0007	0.0015	60.1
0	-0.0015	0	0.0015	60.1
0.0015	0.0022	-0.0008	-0.0105	60.1
0.0015	0.003	0.0007	-0.0165	60.1
0.0015	0.0052	0.0007	-0.012	60.2
0.0007	0.0075	0.0007	-0.0128	60.2
0.0022	0.0052	0.0022	-0.006	60.2
0.0007	0.0045	0.003	0.0075	60.2
0	0.003	0.0045	0.0052	60.2
0.003	0.003	0.0045	0.0037	60.2
0.0007	0.003	0.0037	0.009	60.2
0.0007	-0.0008	0.006	0.015	60.2
-0.0008	-0.0068	0.0052	0.015	60.2
-0.0015	-0.0105	0.0067	0.0142	60.2
0.0007	-0.0143	0.0052	0.0105	60.2
0	-0.0143	0.0052	0.0007	60.2
0.0007	-0.012	0.0045	-0.006	60.2
-0.0015	-0.0128	0.0045	-0.0143	60.3
-0.003	-0.0105	0.0045	-0.0143	60.3
-0.0046	-0.0105	0.003	-0.0083	60.3
-0.0053	-0.0091	0.0015	-0.0068	60.3
-0.003	-0.0053	0.0015	-0.0046	60.3
-0.0015	-0.0046	0.0022	-0.0083	60.3
-0.003	-0.0038	0	-0.0091	60.3
-0.0015	-0.003	0.0007	-0.0023	60.3
-0.0008	-0.0023	0.0022	-0.0015	60.3
-0.0015	0	0.0037	-0.0053	60.3
-0.0015	0.0007	0.0045	-0.0091	60.3
-0.0046	-0.0008	0.0022	-0.0113	60.3
-0.0053	-0.0008	0.0037	-0.0091	60.3
-0.003	0.003	0.0045	-0.0083	60.3
-0.0008	0.0045	0.0037	-0.0091	60.3
-0.0008	0.0052	0.0022	-0.0105	60.3
-0.0008	0.0045	0.0007	-0.012	60.3
0.0007	0	0.0007	-0.0105	60.3
0.0007	-0.0015	-0.0008	-0.0091	60.3
0.0015	-0.0008	-0.0008	-0.0091	60.3
